process,process,process,process,process,process,process,process,process,process,process,process,process,sensor,sensor,sensor,sensor,sensor,sensor,defects,defects,defects,defects,defects,defects,defects,defects,defects,defects
velocity_1,velocity_2,velocity_3,high_velocity,rapid_rise_time,biscuit_thickness,clamping_force,cycle_time,pressure_rise_time,casting_pressure,spray_time,spray_1_time,spray_2_time,melting_furnace_temp,air_pressure,coolant_temp,coolant_pressure,factory_temp,factory_humidity,short_shot_1,bubble_1,exfoliation_1,stain_1,dent_1,deformation_1,short_shot_2,bubble_2,exfoliation_2,deformation_2
0.144,0.17,0.178,2.172,0.009,11,257,20.8,0.042,1038,7.9,0.7,0.8,686.9,6.8,26.3,2.7,34.2,54.7,0,0,0,0,0,0,0,0,0,0
0.142,0.172,0.186,2.126,0.008,11,257,20.8,0.044,1052,7.9,0.7,0.8,686.9,6.8,26.3,2.7,34.2,54.7,0,0,0,0,0,0,0,0,0,0
0.144,0.171,0.18,2.119,0.008,11,258,20.7,0.043,1054,7.9,0.7,0.8,686.9,6.8,26.3,2.7,34.2,54.7,0,0,0,0,0,0,0,0,0,0
0.142,0.172,0.182,2.164,0.008,11,258,20.8,0.041,1039,7.9,0.7,0.8,688.3,6.7,26.3,2.71,34.3,54.6,0,0,0,0,0,0,0,0,0,0
0.14,0.171,0.178,2.153,0.008,11,258,20.7,0.041,1052,7.9,0.7,0.8,688.3,6.7,26.3,2.71,34.3,54.6,0,0,0,0,0,0,0,0,0,0
0.144,0.172,0.182,2.115,0.008,11,258,20.7,0.044,1037,7.9,0.7,0.8,688.3,6.7,26.3,2.71,34.3,54.6,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.185,2.123,0.008,12,259,20.7,0.043,1052,7.9,0.7,0.8,689.7,6.7,26.3,2.7,34.4,54.4,0,0,0,0,0,0,0,0,0,0
0.141,0.166,0.182,2.123,0.008,11,259,20.7,0.043,1037,7.9,0.7,0.8,689.7,6.7,26.3,2.7,34.4,54.4,0,0,0,0,0,0,0,0,0,0
0.14,0.17,0.186,2.134,0.008,12,258,20.7,0.043,1053,7.9,0.7,0.8,689.7,6.7,26.3,2.7,34.4,54.4,0,0,1,0,0,0,0,0,0,0
0.144,0.171,0.184,2.113,0.008,11,259,20.7,0.041,1038,7.9,0.7,0.8,691.3,6.6,26.3,2.71,34.4,54.3,0,0,0,0,0,0,0,0,1,0
0.144,0.168,0.178,2.119,0.008,11,259,20.7,0.044,1053,7.9,0.7,0.8,691.3,6.6,26.3,2.71,34.4,54.3,0,1,0,0,0,0,0,0,0,0
0.144,0.168,0.174,2.155,0.008,11,259,20.7,0.042,1038,7.9,0.7,0.8,691.3,6.6,26.3,2.71,34.4,54.3,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.184,2.128,0.007,12,251,20.7,0.043,1052,7.9,0.7,0.8,692.6,6.6,26.3,2.71,34.5,54.1,0,0,0,0,0,1,0,0,0,0
0.142,0.168,0.184,2.124,0.007,11,253,20.8,0.044,1037,7.9,0.7,0.8,692.6,6.6,26.3,2.71,34.5,54.1,0,0,1,0,0,0,0,0,0,0
0.14,0.17,0.178,2.16,0.009,12,251,20.7,0.034,1053,7.9,0.7,0.8,692.6,6.6,26.3,2.71,34.5,54.1,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.188,2.16,0.008,12,253,20.7,0.036,1038,7.9,0.7,0.8,693.7,6.6,26.3,2.71,34.5,53.8,0,0,0,0,0,1,0,0,0,0
0.142,0.166,0.186,2.113,0.008,11,251,20.7,0.042,1054,7.9,0.7,0.8,693.7,6.6,26.3,2.71,34.5,53.8,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.174,2.123,0.008,11,251,20.7,0.044,1038,7.9,0.7,0.8,693.7,6.6,26.3,2.71,34.5,53.8,0,0,0,0,0,0,0,0,0,0
0.146,0.168,0.184,2.141,0.008,11,251,20.6,0.044,1054,7.9,0.7,0.8,695.0,6.6,26.3,2.71,34.6,53.6,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.186,2.166,0.009,12,262,20.6,0.034,1038,7.9,0.7,0.8,695.0,6.6,26.3,2.71,34.6,53.6,0,0,0,0,0,0,0,0,1,0
0.142,0.168,0.176,2.165,0.009,11,261,20.6,0.042,1053,7.9,0.7,0.8,695.0,6.6,26.3,2.71,34.6,53.6,0,0,0,0,0,0,0,0,0,0
0.144,0.171,0.174,2.124,0.008,11,261,20.9,0.043,1038,8.1,1.0,0.8,696.0,6.6,26.3,2.72,34.7,53.5,0,0,1,0,0,0,0,0,0,0
0.146,0.168,0.184,2.114,0.006,12,250,20.9,0.042,1054,8.1,1.0,0.8,696.0,6.6,26.3,2.72,34.7,53.5,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.182,2.128,0.008,11,250,20.9,0.044,1038,8.1,1.0,0.8,696.0,6.6,26.4,2.7,34.7,53.3,0,0,0,0,0,0,0,0,0,0
0.14,0.17,0.186,2.16,0.008,12,250,21.0,0.033,1053,8.1,1.0,0.8,696.0,6.6,26.4,2.7,34.7,53.3,0,0,1,0,0,0,0,0,0,0
0.144,0.168,0.186,2.147,0.007,11,258,20.8,0.044,1038,8.1,1.0,0.8,696.0,6.6,26.4,2.7,34.7,53.3,0,0,0,0,0,0,0,0,0,0
0.144,0.166,0.176,2.105,0.007,11,258,20.8,0.044,1052,8.1,1.0,0.8,696.9,6.6,26.4,2.72,34.7,53.0,0,0,1,0,0,0,0,0,0,0
0.142,0.168,0.186,2.11,0.007,11,258,20.9,0.041,1036,8.1,1.0,0.8,696.9,6.6,26.4,2.72,34.7,53.0,0,0,0,0,0,1,0,0,0,0
0.144,0.168,0.178,2.139,0.019,11,258,20.8,0.044,1054,8.1,1.0,0.8,696.9,6.6,26.4,2.72,34.7,53.0,0,0,1,0,0,0,0,0,0,0
0.14,0.168,0.174,2.163,0.008,12,257,20.9,0.033,1038,8.1,1.0,0.8,697.0,6.7,26.4,2.72,34.7,52.9,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.182,2.119,0.009,11,258,20.9,0.044,1053,8.1,1.0,0.8,697.0,6.7,26.4,2.72,34.7,52.9,0,0,0,0,0,1,0,0,0,0
0.141,0.168,0.178,2.117,0.008,11,257,20.7,0.044,1037,8.1,1.0,0.8,697.0,6.7,26.4,2.72,34.7,52.9,0,0,0,0,0,0,1,0,0,0
0.144,0.168,0.188,2.145,0.007,11,258,20.9,0.043,1051,8.1,1.0,0.8,697.0,6.6,26.4,2.7,34.7,52.8,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.179,2.161,0.007,12,258,20.9,0.034,1053,8.1,1.0,0.8,697.0,6.6,26.4,2.7,34.7,52.8,0,0,1,0,0,0,0,0,0,0
0.14,0.168,0.187,2.153,0.008,12,258,20.9,0.042,1038,8.1,1.0,0.8,697.0,6.6,26.4,2.7,34.7,52.8,0,0,1,0,0,0,0,0,0,1
0.142,0.17,0.184,2.131,0.008,12,258,20.8,0.043,1052,8.1,1.0,0.8,697.0,6.6,26.4,2.7,34.6,53.0,0,0,0,0,0,0,0,0,1,0
0.142,0.168,0.174,2.161,0.007,11,257,20.8,0.033,1054,8.1,1.0,0.8,697.0,6.6,26.4,2.7,34.6,53.0,0,0,1,0,0,0,0,0,0,0
0.139,0.17,0.182,2.113,0.006,11,257,20.9,0.042,1039,8.1,1.0,0.8,697.0,6.6,26.4,2.7,34.6,53.0,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.19,2.138,0.016,11,258,20.8,0.043,1053,8.1,1.0,0.8,697.0,6.6,26.4,2.7,34.6,53.0,0,0,1,0,0,0,0,0,0,0
0.142,0.17,0.184,2.11,0.006,11,258,20.8,0.042,1038,8.1,1.0,0.8,697.0,6.6,26.4,2.7,34.6,53.0,0,0,1,0,0,0,0,0,0,1
0.144,0.168,0.188,2.127,0.008,11,257,20.9,0.044,1052,8.1,1.0,0.8,697.0,6.6,26.4,2.7,34.6,53.0,0,0,1,0,0,0,0,0,1,0
0.142,0.166,0.178,2.127,0.008,11,257,21.0,0.043,1055,8.1,1.0,0.8,697.0,6.6,26.4,2.7,34.7,53.1,0,0,0,0,0,0,0,0,1,0
0.142,0.17,0.184,2.119,0.008,12,257,20.8,0.044,1039,8.0,1.0,0.8,697.0,6.6,26.4,2.7,34.7,53.1,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.184,2.119,0.008,12,257,20.8,0.044,1039,8.0,1.0,0.8,697.0,6.6,26.4,2.7,34.7,53.1,0,0,1,1,0,0,0,0,0,0
0.146,0.168,0.185,2.164,0.012,11,257,20.9,0.042,1039,8.0,1.0,0.8,697.0,6.6,26.4,2.72,34.7,52.8,0,0,1,0,0,0,0,0,1,0
0.146,0.168,0.185,2.164,0.012,11,257,20.9,0.042,1039,8.0,1.0,0.8,697.0,6.6,26.4,2.72,34.7,52.8,0,0,0,0,0,0,0,0,1,0
0.141,0.168,0.176,2.164,0.007,11,258,20.9,0.034,1038,8.0,1.0,0.8,697.0,6.5,26.4,2.69,34.7,52.6,0,0,1,0,0,0,0,0,0,0
0.144,0.166,0.184,2.123,0.008,11,258,20.9,0.043,1052,8.1,1.0,0.8,697.0,6.5,26.4,2.69,34.7,52.6,0,0,0,0,0,1,0,0,0,0
0.146,0.166,0.176,2.145,0.008,12,258,20.9,0.043,1037,8.1,1.0,0.8,697.0,6.5,26.4,2.69,34.7,52.6,0,0,0,0,0,0,1,0,0,0
0.146,0.168,0.188,2.14,0.008,12,258,20.7,0.044,1053,8.1,1.0,0.8,697.1,6.5,26.4,2.72,34.7,52.5,1,0,0,0,0,0,1,0,0,0
0.146,0.168,0.187,2.141,0.007,11,258,20.9,0.044,1038,8.0,1.0,0.8,697.1,6.5,26.4,2.72,34.7,52.5,1,0,0,0,0,0,0,0,0,0
0.144,0.17,0.186,2.144,0.008,13,258,21.0,0.044,1054,8.1,1.0,0.8,697.1,6.5,26.4,2.72,34.7,52.5,0,0,0,0,0,0,0,0,0,0
0.141,0.166,0.176,2.114,0.007,12,258,20.9,0.042,1039,8.1,1.0,0.8,697.9,6.4,26.4,2.72,34.7,52.5,0,0,1,0,0,0,0,0,0,0
0.14,0.166,0.187,2.159,0.008,11,258,20.9,0.041,1054,8.1,1.0,0.8,697.9,6.4,26.4,2.72,34.7,52.5,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.186,2.123,0.008,12,258,21.0,0.044,1039,8.1,1.0,0.8,697.9,6.4,26.4,2.72,34.7,52.5,0,0,1,0,0,0,0,0,0,0
0.142,0.168,0.182,2.154,0.008,11,258,20.9,0.042,1054,8.1,1.0,0.8,698.0,6.4,26.4,2.7,34.6,52.5,0,0,1,0,0,0,0,0,0,0
0.14,0.166,0.188,2.113,0.008,12,258,20.9,0.043,1055,8.1,1.0,0.8,698.0,6.4,26.4,2.7,34.6,52.5,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.182,2.112,0.006,11,258,20.8,0.042,1040,8.1,1.0,0.8,698.0,6.4,26.4,2.7,34.6,52.5,0,0,0,0,0,1,0,0,0,0
0.142,0.17,0.181,2.128,0.008,11,258,20.8,0.044,1053,8.1,1.0,0.8,698.6,6.4,26.4,2.72,34.5,52.7,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.186,2.154,0.008,11,258,20.9,0.041,1038,8.1,1.0,0.8,698.6,6.4,26.4,2.72,34.5,52.7,0,0,1,0,0,0,0,0,0,0
0.141,0.168,0.184,2.151,0.007,11,258,21.0,0.041,1054,8.1,1.0,0.8,698.6,6.4,26.4,2.72,34.5,52.7,0,0,0,0,0,0,0,0,0,0
0.141,0.168,0.184,2.151,0.007,11,258,21.0,0.041,1054,8.1,1.0,0.8,699.1,6.4,26.4,2.7,34.4,52.8,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.182,2.137,0.008,12,258,20.9,0.044,1053,8.1,1.0,0.8,699.1,6.4,26.4,2.7,34.4,52.8,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.182,2.137,0.008,12,258,20.9,0.044,1053,8.1,1.0,0.8,699.1,6.4,26.4,2.7,34.4,52.8,1,0,0,0,0,0,0,0,0,0
0.144,0.168,0.186,2.128,0.01,12,258,21.0,0.044,1038,8.1,1.0,0.8,700.0,6.3,26.4,2.71,34.4,52.8,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.176,2.103,0.009,11,258,20.9,0.043,1052,8.1,1.0,0.8,700.0,6.3,26.4,2.71,34.4,52.8,0,0,0,0,0,0,0,0,0,0
0.14,0.17,0.185,2.147,0.007,11,258,20.9,0.044,1054,8.1,1.0,0.8,700.7,6.3,26.4,2.7,34.4,52.8,0,0,0,0,0,0,0,0,0,0
0.144,0.166,0.186,2.121,0.008,12,258,21.0,0.042,1039,8.1,1.0,0.8,700.7,6.3,26.4,2.7,34.4,52.8,0,0,0,0,0,0,0,0,0,0
0.141,0.166,0.188,2.165,0.008,11,258,21.0,0.033,1053,8.1,1.0,0.8,700.7,6.3,26.4,2.7,34.4,52.8,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.181,2.152,0.007,11,258,20.8,0.041,1055,8.1,1.0,0.8,701.3,6.2,26.4,2.7,34.4,52.8,0,0,0,0,0,0,0,0,0,0
0.141,0.168,0.181,2.118,0.007,11,258,20.9,0.043,1039,8.1,1.0,0.8,701.3,6.2,26.4,2.7,34.4,52.8,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.184,2.129,0.008,11,258,20.9,0.044,1052,8.1,1.0,0.8,701.3,6.2,26.4,2.7,34.4,52.8,0,0,0,0,0,0,0,0,0,0
0.14,0.17,0.186,2.128,0.008,11,258,20.9,0.044,1055,8.0,1.0,0.8,702.0,6.1,26.4,2.7,34.5,52.7,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.186,2.147,0.008,11,258,20.9,0.042,1053,8.0,1.0,0.8,702.0,6.1,26.4,2.7,34.5,52.7,0,0,0,0,0,0,0,0,0,0
0.146,0.17,0.18,2.155,0.008,11,258,20.9,0.042,1038,8.0,1.0,0.8,702.0,6.1,26.4,2.7,34.5,52.7,0,0,0,0,0,0,0,0,0,0
0.141,0.172,0.188,2.142,0.008,11,258,20.8,0.043,1052,8.0,1.0,0.8,702.9,6.0,26.4,2.71,34.5,52.7,0,0,0,0,0,1,0,0,0,0
0.141,0.172,0.188,2.142,0.008,11,258,20.8,0.043,1052,8.0,1.0,0.8,702.9,6.0,26.4,2.71,34.5,52.7,0,0,0,0,0,0,1,0,0,0
0.14,0.172,0.179,2.118,0.008,11,258,20.9,0.044,1039,8.0,1.0,0.8,702.9,6.0,26.4,2.71,34.5,52.7,0,0,0,0,0,0,0,0,0,0
0.14,0.172,0.179,2.118,0.008,11,258,20.9,0.044,1039,8.0,1.0,0.8,703.7,6.0,26.4,2.72,34.6,52.5,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.178,2.155,0.008,11,258,20.8,0.043,1038,8.1,1.0,0.8,703.7,6.0,26.4,2.72,34.6,52.5,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.178,2.155,0.008,11,258,20.8,0.043,1038,8.1,1.0,0.8,703.7,6.0,26.4,2.72,34.6,52.5,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.184,2.135,0.008,11,258,20.9,0.044,1055,8.1,1.0,0.8,704.5,6.0,26.4,2.7,34.6,52.2,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.178,2.162,0.008,11,257,20.9,0.041,1040,8.0,1.0,0.8,704.5,6.0,26.4,2.7,34.6,52.2,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.186,2.135,0.007,11,259,20.9,0.044,1053,8.0,1.0,0.8,704.5,6.0,26.4,2.7,34.6,52.2,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.179,2.126,0.008,11,258,20.9,0.043,1055,8.0,1.0,0.8,705.2,5.9,26.4,2.7,34.5,52.2,1,0,0,0,0,0,0,0,0,0
0.138,0.171,0.185,2.161,0.007,11,258,20.9,0.044,1040,8.0,1.0,0.8,705.2,5.9,26.4,2.7,34.5,52.2,1,0,0,0,0,0,0,0,0,0
0.142,0.17,0.184,2.128,0.008,11,258,20.9,0.044,1053,8.0,1.0,0.8,705.2,5.9,26.4,2.7,34.5,52.2,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.186,2.132,0.018,11,258,20.9,0.044,1038,8.0,1.0,0.8,706.0,5.9,26.4,2.68,34.4,52.2,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.186,2.143,0.008,12,258,20.9,0.043,1053,8.0,1.0,0.8,706.0,5.9,26.4,2.68,34.4,52.2,0,0,0,0,0,0,0,0,0,1
0.144,0.168,0.182,2.158,0.008,11,258,20.9,0.043,1038,8.0,1.0,0.8,706.6,5.9,26.4,2.7,34.4,52.2,0,0,0,0,0,0,0,0,0,1
0.146,0.17,0.184,2.128,0.013,11,258,20.9,0.043,1053,8.0,1.0,0.8,706.6,5.9,26.4,2.7,34.4,52.2,0,0,0,0,0,0,0,0,0,1
0.141,0.166,0.176,2.147,0.008,11,258,20.9,0.044,1037,8.0,1.0,0.8,706.6,5.9,26.4,2.7,34.4,52.2,0,0,0,0,0,0,0,0,0,1
0.139,0.168,0.176,2.163,0.008,11,258,21.0,0.041,1053,8.0,1.0,0.8,707.0,5.9,26.4,2.71,34.4,52.3,0,0,0,0,0,0,0,0,0,0
0.144,0.166,0.188,2.119,0.009,11,258,20.9,0.042,1037,8.0,1.0,0.8,707.0,5.9,26.4,2.71,34.4,52.3,0,0,0,0,0,0,0,0,0,0
0.144,0.165,0.176,2.172,0.008,11,259,20.8,0.044,1052,8.0,1.0,0.8,707.0,5.9,26.4,2.71,34.4,52.3,0,0,0,0,0,0,0,0,1,0
0.146,0.168,0.178,2.117,0.008,11,259,20.9,0.041,1054,8.0,1.0,0.8,707.7,5.9,26.4,2.72,34.4,52.3,0,0,0,0,0,0,0,0,1,0
0.146,0.168,0.178,2.117,0.008,11,259,20.9,0.041,1054,8.0,1.0,0.8,707.7,5.9,26.4,2.72,34.4,52.3,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.176,2.133,0.008,11,259,20.8,0.044,1052,8.0,1.0,0.8,707.7,5.9,26.4,2.72,34.4,52.3,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.176,2.133,0.008,11,259,20.8,0.044,1052,8.0,1.0,0.8,708.0,5.9,26.4,2.71,34.3,52.4,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.186,2.119,0.007,12,259,20.9,0.042,1053,8.0,1.0,0.8,708.0,5.9,26.4,2.71,34.3,52.4,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.178,2.166,0.008,11,250,20.9,0.042,1038,8.0,1.0,0.8,708.0,5.9,26.4,2.71,34.3,52.4,0,0,0,0,0,0,0,0,0,0
0.144,0.166,0.181,2.141,0.007,11,250,20.8,0.043,1053,8.0,1.0,0.8,708.3,5.9,26.4,2.7,34.2,52.4,0,0,0,0,0,0,0,0,0,0
0.146,0.168,0.179,2.144,0.008,11,250,20.8,0.044,1038,8.0,1.0,0.8,708.3,5.9,26.4,2.7,34.2,52.4,0,0,0,0,0,0,0,0,0,1
0.146,0.168,0.182,2.142,0.008,12,257,21.0,0.044,1052,8.0,1.0,0.8,708.3,5.9,26.4,2.7,34.2,52.4,0,0,0,0,0,0,0,0,0,0
0.144,0.166,0.178,2.122,0.007,12,257,20.9,0.041,1037,8.0,1.0,0.8,709.0,5.9,26.4,2.71,34.2,52.5,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.184,2.13,0.008,12,257,20.8,0.044,1053,8.0,1.0,0.8,709.0,5.9,26.4,2.71,34.2,52.5,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.181,2.142,0.008,12,257,20.8,0.044,1037,8.0,1.0,0.8,709.0,5.9,26.4,2.71,34.2,52.5,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.184,2.117,0.008,12,255,20.8,0.044,1053,8.0,1.0,0.8,709.2,6.0,26.4,2.68,34.2,52.5,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.178,2.155,0.008,13,257,20.8,0.043,1037,8.0,1.0,0.8,709.2,6.0,26.4,2.68,34.2,52.5,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.176,2.124,0.008,12,255,20.9,0.043,1053,8.0,1.0,0.8,710.0,6.0,26.5,2.7,34.2,52.6,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.182,2.111,0.007,11,257,20.8,0.043,1038,8.0,1.0,0.8,710.0,6.0,26.5,2.7,34.2,52.6,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.188,2.132,0.008,11,257,20.8,0.044,1052,8.0,1.0,0.8,710.0,6.0,26.5,2.7,34.2,52.6,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.178,2.135,0.008,12,257,20.8,0.044,1037,8.0,1.0,0.8,710.0,6.0,26.5,2.7,34.2,52.7,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.178,2.135,0.008,12,257,20.8,0.044,1037,8.0,1.0,0.8,710.0,6.0,26.5,2.7,34.2,52.7,0,0,0,0,0,1,0,0,0,0
0.144,0.166,0.179,2.149,0.008,12,257,20.6,0.043,1055,8.0,1.0,0.8,710.0,6.0,26.5,2.7,34.2,52.7,0,0,0,0,0,0,0,0,0,1
0.144,0.166,0.189,2.164,0.009,12,257,20.9,0.035,1039,8.0,1.0,0.8,710.5,6.0,26.5,2.7,34.1,52.9,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.182,2.135,0.008,12,257,20.9,0.043,1053,8.0,1.0,0.8,710.5,6.0,26.5,2.7,34.1,52.9,0,0,0,0,0,0,0,0,0,1
0.139,0.166,0.188,2.147,0.007,11,255,20.8,0.044,1038,8.0,1.0,0.8,710.5,6.0,26.5,2.7,34.1,52.9,0,0,0,0,0,0,0,0,0,1
0.146,0.168,0.182,2.143,0.008,11,257,20.8,0.043,1053,8.0,1.0,0.8,711.0,6.1,26.4,2.7,34.1,53.0,0,0,0,0,0,0,0,0,1,0
0.141,0.168,0.182,2.161,0.008,11,255,20.9,0.041,1037,8.0,1.0,0.8,711.0,6.1,26.4,2.7,34.1,53.0,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.186,2.136,0.008,12,255,20.9,0.044,1054,8.0,1.0,0.8,711.0,6.1,26.4,2.7,34.1,53.0,0,0,0,0,0,1,0,0,0,0
0.142,0.165,0.18,2.143,0.008,11,255,20.9,0.043,1039,8.0,1.0,0.8,711.0,6.1,26.4,2.72,34.0,53.1,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.18,2.17,0.01,11,257,20.9,0.041,1053,8.0,1.0,0.8,711.0,6.1,26.4,2.72,34.0,53.1,0,0,0,0,0,0,1,0,0,0
0.141,0.166,0.181,2.114,0.005,12,257,20.8,0.043,1054,8.0,1.0,0.8,711.0,6.1,26.4,2.72,34.0,53.1,0,0,0,0,0,0,0,0,1,0
0.144,0.17,0.182,2.134,0.008,11,257,21.0,0.043,1039,8.0,1.0,0.8,710.3,6.1,26.4,2.68,34.0,53.3,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.182,2.134,0.008,11,257,21.0,0.043,1039,8.0,1.0,0.8,710.3,6.1,26.4,2.68,34.0,53.3,0,0,0,0,0,0,0,0,0,0
0.144,0.166,0.188,2.139,0.008,12,257,21.0,0.044,1054,8.1,1.0,0.8,710.3,6.1,26.4,2.68,34.0,53.3,1,0,0,0,0,0,0,0,0,0
0.144,0.166,0.188,2.139,0.008,12,257,21.0,0.044,1054,8.1,1.0,0.8,710.0,6.2,26.5,2.7,33.9,53.4,0,0,0,0,0,0,0,0,0,0
0.144,0.166,0.182,2.132,0.008,11,257,20.9,0.044,1053,8.1,1.0,0.8,710.0,6.2,26.5,2.7,33.9,53.4,0,0,0,0,0,1,0,0,0,0
0.144,0.166,0.182,2.132,0.008,11,257,20.9,0.044,1053,8.1,1.0,0.8,710.0,6.2,26.5,2.7,33.9,53.4,0,0,0,0,0,1,0,0,0,0
0.141,0.166,0.178,2.122,0.005,11,258,20.9,0.044,1053,8.1,1.0,0.8,709.3,6.3,26.4,2.7,33.9,53.5,0,0,0,0,0,0,0,0,0,0
0.136,0.168,0.178,2.128,0.008,11,257,20.9,0.043,1055,8.1,1.0,0.8,709.3,6.3,26.4,2.7,33.9,53.5,0,0,0,0,0,1,0,0,0,0
0.142,0.168,0.18,2.107,0.01,12,257,20.9,0.037,1039,8.1,1.0,0.8,708.6,6.3,26.4,2.7,33.9,53.6,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.186,2.145,0.008,11,258,21.0,0.042,1054,8.1,1.0,0.8,708.6,6.3,26.4,2.7,33.9,53.6,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.182,2.132,0.007,11,258,20.9,0.044,1038,8.1,1.0,0.8,708.6,6.3,26.4,2.7,33.9,53.6,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.184,2.108,0.008,11,258,21.0,0.044,1052,8.1,1.0,0.8,707.5,6.3,26.5,2.71,33.9,53.6,0,0,0,0,0,0,0,0,0,0
0.14,0.17,0.184,2.112,0.007,12,257,21.0,0.036,1037,8.1,1.0,0.8,707.5,6.3,26.5,2.71,33.9,53.6,0,0,0,0,0,1,0,0,0,0
0.141,0.17,0.182,2.171,0.007,11,257,20.8,0.043,1052,8.1,1.0,0.8,707.5,6.3,26.5,2.71,33.9,53.6,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.188,2.136,0.007,11,257,21.0,0.044,1055,8.1,1.0,0.8,706.1,6.3,26.5,2.7,34.0,53.7,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.186,2.119,0.008,12,257,21.0,0.044,1039,8.1,1.0,0.8,706.1,6.3,26.5,2.7,34.0,53.7,0,0,0,0,0,0,0,0,1,0
0.142,0.168,0.187,2.113,0.01,10,257,20.9,0.041,1052,8.1,1.0,0.8,706.1,6.3,26.5,2.7,34.0,53.7,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.18,2.17,0.01,11,257,20.9,0.042,1054,8.1,1.0,0.8,704.6,6.3,26.5,2.7,34.0,53.7,0,0,1,0,0,0,0,0,0,0
0.146,0.17,0.176,2.128,0.008,11,257,20.9,0.044,1039,8.1,1.0,0.8,704.6,6.3,26.5,2.7,34.0,53.7,0,0,1,0,0,0,0,0,0,0
0.146,0.17,0.176,2.128,0.008,11,257,20.9,0.044,1039,8.1,1.0,0.8,704.6,6.3,26.5,2.7,34.0,53.7,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.184,2.164,0.008,11,255,20.9,0.033,1052,8.1,1.0,0.8,703.0,6.3,26.5,2.7,34.0,53.6,0,0,0,0,0,0,0,0,0,0
0.141,0.168,0.188,2.163,0.008,11,258,21.0,0.042,1055,8.1,1.0,0.8,703.0,6.3,26.5,2.7,34.0,53.6,0,0,0,0,0,0,0,0,1,0
0.142,0.17,0.18,2.145,0.008,12,257,21.0,0.043,1039,8.1,1.0,0.8,703.0,6.3,26.5,2.7,34.0,53.6,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.18,2.126,0.009,11,257,20.9,0.043,1052,8.1,1.0,0.8,701.4,6.3,26.5,2.71,34.0,53.7,0,0,0,0,0,0,0,0,0,0
0.144,0.171,0.187,2.137,0.008,11,257,20.8,0.044,1054,8.1,1.0,0.8,701.4,6.3,26.5,2.71,34.0,53.7,0,0,0,0,0,0,0,0,0,0
0.142,0.172,0.188,2.133,0.007,11,257,21.0,0.044,1056,8.1,1.0,0.8,701.4,6.3,26.5,2.71,34.0,53.7,0,0,0,0,0,0,0,0,0,0
