process_velocity_1,process_velocity_2,process_velocity_3,process_high_velocity,process_cylinder_pressure,process_rapid_rise_time,process_biscuit_thickness,process_clamping_force,process_cycle_time,process_pressure_rise_time,process_casting_pressure,process_spray_time,process_spray_1_time,process_spray_2_time,sensor_melting_furnace_temp,sensor_air_pressure,sensor_air_pressure_min,sensor_air_pressure_max,sensor_coolant_temp,sensor_coolant_temp_min,sensor_coolant_temp_max,sensor_coolant_pressure,sensor_factory_temp,sensor_factory_temp_min,sensor_factory_temp_max,sensor_factory_humidity,sensor_factory_humidity_min,sensor_factory_humidity_max
0.154,0.19,0.204,2.244,239,0.008,13,259,22.7,0.04,1157,9.8,1.2,0.7,728.4,6.8,3,9,28.0,10,50,2.62,32.0,18.0,22.0,69.8,18.0,22.0
0.144,0.17,0.178,2.14,218,0.008,11,253,20.7,0.044,1053,7.9,0.8,0.8,702.3,6.2,3,9,26.5,10,50,2.76,32.3,18.0,22.0,60.7,18.0,22.0
0.142,0.17,0.179,2.15,217,0.008,12,258,20.9,0.044,1052,8.0,1.0,0.8,687.0,6.2,3,9,27.2,10,50,2.69,36.6,18.0,22.0,46.7,18.0,22.0
0.142,0.166,0.176,2.144,239,0.008,11,253,22.6,0.038,1157,9.7,1.2,0.7,703.2,4.9,3,9,26.5,10,50,2.61,35.0,18.0,22.0,57.8,18.0,22.0
0.142,0.168,0.176,2.147,217,0.008,11,258,20.8,0.042,1052,7.9,0.8,0.8,686.8,6.4,3,9,26.2,10,50,2.74,31.4,18.0,22.0,63.2,18.0,22.0
0.142,0.168,0.178,2.119,218,0.008,12,257,20.8,0.044,1054,8.0,1.0,0.8,713.0,6.1,3,9,26.9,10,50,2.7,36.0,18.0,22.0,47.8,18.0,22.0
0.146,0.168,0.185,2.164,215,0.012,11,257,20.9,0.042,1039,8.0,1.0,0.8,697.0,6.6,3,9,26.4,10,50,2.72,34.7,18.0,22.0,52.8,18.0,22.0
0.142,0.166,0.184,2.145,215,0.008,10,258,21.1,0.042,1040,8.0,1.0,0.8,725.0,6.1,3,9,26.0,10,50,2.78,30.9,18.0,22.0,65.8,18.0,22.0
0.141,0.168,0.176,2.108,217,0.008,11,258,20.8,0.044,1052,7.9,0.8,0.8,697.6,6.2,3,9,26.4,10,50,2.74,32.1,18.0,22.0,62.1,18.0,22.0
0.142,0.168,0.182,2.114,217,0.009,12,254,20.8,0.036,1052,8.0,1.0,0.8,696.8,6.2,3,9,27.1,10,50,2.69,36.5,18.0,22.0,46.8,18.0,22.0
0.144,0.168,0.182,2.134,217,0.008,11,257,20.8,0.044,1051,8.0,1.0,0.8,688.0,5.9,3,9,26.8,10,50,2.71,35.6,18.0,22.0,49.3,18.0,22.0
0.142,0.166,0.176,2.111,217,0.006,12,254,20.8,0.042,1049,7.9,0.8,0.8,699.5,6.6,3,9,26.6,10,50,2.72,32.1,18.0,22.0,62.6,18.0,22.0
0.142,0.166,0.174,2.119,218,0.009,12,258,21.2,0.042,1055,8.3,0.8,0.8,687.2,5.9,3,9,27.0,10,50,2.72,32.2,18.0,22.0,65.8,18.0,22.0
0.146,0.168,0.184,2.151,214,0.008,11,254,20.7,0.042,1038,7.9,0.8,0.8,711.1,6.2,3,9,26.5,10,50,2.77,32.2,18.0,22.0,61.6,18.0,22.0
0.144,0.166,0.18,2.166,217,0.009,12,250,20.8,0.036,1052,8.0,1.0,0.8,707.1,5.9,3,9,27.2,10,50,2.7,36.5,18.0,22.0,47.1,18.0,22.0
0.144,0.17,0.18,2.127,217,0.01,11,254,20.6,0.044,1052,7.8,0.7,0.8,705.6,5.8,3,9,26.2,10,50,2.71,33.7,18.0,22.0,56.0,18.0,22.0
0.162,0.19,0.206,2.233,239,0.008,12,257,22.5,0.039,1158,9.8,1.2,0.7,728.8,7.0,3,9,28.1,10,50,2.64,32.3,18.0,22.0,69.3,18.0,22.0
0.142,0.168,0.182,2.141,217,0.007,11,254,20.7,0.042,1052,7.9,0.8,0.8,700.5,6.2,3,9,26.5,10,50,2.74,32.4,18.0,22.0,60.5,18.0,22.0
0.144,0.168,0.182,2.137,239,0.007,11,250,22.6,0.035,1154,9.7,1.2,0.7,692.0,5.3,3,9,26.5,10,50,2.64,35.0,18.0,22.0,57.9,18.0,22.0
0.141,0.168,0.178,2.145,218,0.008,11,258,20.8,0.044,1054,8.0,1.0,0.8,703.0,6.1,3,9,27.3,10,50,2.73,36.6,18.0,22.0,46.4,18.0,22.0
0.144,0.17,0.186,2.121,217,0.008,12,259,20.9,0.044,1052,8.0,1.0,0.8,720.7,5.8,3,9,26.0,10,50,2.75,30.7,18.0,22.0,66.8,18.0,22.0
0.144,0.168,0.182,2.173,214,0.008,11,257,20.9,0.042,1037,8.1,1.0,0.8,695.7,6.3,3,9,26.8,10,50,2.71,35.8,18.0,22.0,48.0,18.0,22.0
0.144,0.166,0.182,2.154,214,0.008,11,257,20.8,0.043,1038,8.0,1.0,0.8,689.5,5.3,3,9,27.0,10,50,2.69,36.8,18.0,22.0,46.6,18.0,22.0
0.142,0.168,0.184,2.132,215,0.007,11,255,20.9,0.043,1038,8.1,1.0,0.8,702.1,6.7,3,9,26.6,10,50,2.7,35.0,18.0,22.0,51.8,18.0,22.0
0.142,0.17,0.184,2.147,217,0.007,11,254,20.7,0.042,1052,7.9,0.8,0.8,712.7,6.3,3,9,26.6,10,50,2.76,32.1,18.0,22.0,62.5,18.0,22.0
0.139,0.168,0.187,2.164,217,0.009,11,253,20.9,0.043,1052,7.9,0.8,0.8,703.4,6.3,3,9,26.2,10,50,2.74,31.6,18.0,22.0,64.5,18.0,22.0
0.142,0.168,0.179,2.135,215,0.008,12,255,20.8,0.043,1039,8.0,1.0,0.8,690.0,6.0,3,9,26.9,10,50,2.74,35.8,18.0,22.0,48.9,18.0,22.0
0.144,0.166,0.178,2.156,217,0.008,11,253,20.7,0.042,1051,7.9,0.8,0.8,698.4,6.4,3,9,26.1,10,50,2.76,31.4,18.0,22.0,65.3,18.0,22.0
0.142,0.168,0.179,2.13,217,0.007,11,257,20.6,0.043,1052,7.9,0.8,0.8,688.9,6.4,3,9,26.2,10,50,2.72,31.5,18.0,22.0,63.1,18.0,22.0
0.142,0.17,0.185,2.102,241,0.007,2,253,22.7,0.037,1164,9.7,1.2,0.7,718.4,4.7,3,9,27.2,10,50,2.65,31.6,18.0,22.0,69.3,18.0,22.0
0.142,0.168,0.176,2.146,215,0.008,13,262,21.2,0.043,1041,8.4,0.8,1.0,692.6,5.1,3,9,27.3,10,50,2.75,32.5,18.0,22.0,64.2,18.0,22.0
0.14,0.168,0.18,2.128,217,0.007,11,255,20.7,0.043,1051,7.8,0.8,0.8,688.5,6.1,3,9,26.3,10,50,2.75,31.6,18.0,22.0,64.2,18.0,22.0
0.141,0.166,0.178,2.104,235,0.007,15,255,22.7,0.037,1136,9.8,1.2,0.7,687.1,6.9,3,9,27.3,10,50,2.62,32.7,18.0,22.0,66.6,18.0,22.0
0.144,0.168,0.178,2.142,217,0.008,12,254,20.5,0.044,1052,7.9,0.8,0.8,686.0,6.2,3,9,26.5,10,50,2.75,32.0,18.0,22.0,61.4,18.0,22.0
0.144,0.168,0.182,2.147,217,0.008,11,258,20.8,0.044,1050,7.9,0.8,0.8,696.5,6.4,3,9,26.2,10,50,2.75,31.6,18.0,22.0,62.9,18.0,22.0
0.141,0.168,0.188,2.163,218,0.008,11,258,21.0,0.042,1055,8.1,1.0,0.8,703.0,6.3,3,9,26.5,10,50,2.7,34.0,18.0,22.0,53.6,18.0,22.0
0.144,0.168,0.182,2.153,218,0.007,11,255,20.5,0.041,1054,7.9,0.7,0.8,682.2,6.6,3,9,26.3,10,50,2.68,34.2,18.0,22.0,54.7,18.0,22.0
0.144,0.168,0.186,2.138,235,0.007,13,254,22.6,0.038,1135,9.7,1.2,0.7,727.0,4.7,3,9,26.5,10,50,2.62,32.8,18.0,22.0,63.3,18.0,22.0
0.144,0.168,0.188,2.127,217,0.008,11,257,20.8,0.044,1052,8.0,1.0,0.8,679.9,5.6,3,9,27.1,10,50,2.71,36.2,18.0,22.0,46.3,18.0,22.0
0.142,0.17,0.185,2.149,214,0.007,11,257,20.7,0.041,1036,7.8,0.8,0.8,687.0,6.1,3,9,26.3,10,50,2.74,31.6,18.0,22.0,64.2,18.0,22.0
0.146,0.168,0.174,2.116,239,0.008,13,253,22.6,0.037,1155,9.7,1.2,0.7,727.8,4.7,3,9,26.5,10,50,2.62,32.5,18.0,22.0,64.3,18.0,22.0
0.14,0.168,0.178,2.131,214,0.008,11,258,21.2,0.044,1038,8.3,0.8,0.8,675.3,5.8,3,9,26.8,10,50,2.74,32.3,18.0,22.0,62.0,18.0,22.0
0.139,0.168,0.18,2.155,214,0.007,11,257,20.8,0.042,1036,7.8,0.8,0.8,712.2,6.1,3,9,26.2,10,50,2.74,32.0,18.0,22.0,62.4,18.0,22.0
0.142,0.168,0.182,2.154,218,0.008,11,258,20.9,0.042,1054,8.1,1.0,0.8,698.0,6.4,3,9,26.4,10,50,2.7,34.6,18.0,22.0,52.5,18.0,22.0
0.141,0.168,0.187,2.119,238,0.008,10,258,22.6,0.036,1153,9.8,1.2,0.7,696.3,5.3,3,9,26.5,10,50,2.62,35.0,18.0,22.0,57.9,18.0,22.0
0.142,0.166,0.182,2.109,239,0.008,14,258,22.7,0.037,1157,9.7,1.2,0.7,730.0,5.2,3,9,27.1,10,50,2.61,31.6,18.0,22.0,69.2,18.0,22.0
0.138,0.168,0.179,2.118,218,0.008,11,257,20.9,0.043,1053,8.0,1.0,0.8,682.3,6.1,3,9,26.8,10,50,2.68,35.9,18.0,22.0,48.9,18.0,22.0
0.142,0.168,0.182,2.169,215,0.007,11,257,20.8,0.042,1038,8.0,1.0,0.8,687.3,5.9,3,9,26.8,10,50,2.72,35.6,18.0,22.0,49.4,18.0,22.0
0.144,0.17,0.178,2.146,215,0.008,13,257,21.3,0.044,1042,8.5,1.0,0.8,678.0,5.4,3,9,27.2,10,50,2.73,32.2,18.0,22.0,65.2,18.0,22.0
0.14,0.17,0.181,2.101,235,0.008,14,257,22.7,0.035,1138,9.8,1.2,0.7,717.5,7.1,3,9,28.1,10,50,2.63,32.0,18.0,22.0,69.8,18.0,22.0
0.144,0.168,0.186,2.122,218,0.01,12,258,21.1,0.044,1055,8.3,0.8,0.8,690.4,5.8,3,9,27.0,10,50,2.73,32.2,18.0,22.0,67.3,18.0,22.0
0.142,0.168,0.184,2.111,239,0.008,13,262,22.7,0.038,1158,9.8,1.2,0.7,717.5,7.1,3,9,28.1,10,50,2.63,32.0,18.0,22.0,69.8,18.0,22.0
0.144,0.17,0.178,2.142,218,0.008,11,257,20.9,0.044,1054,8.0,1.0,0.8,697.8,6.4,3,9,27.3,10,50,2.69,36.5,18.0,22.0,46.4,18.0,22.0
0.142,0.168,0.182,2.126,239,0.008,12,253,22.6,0.036,1155,9.7,1.2,0.7,728.0,4.7,3,9,26.5,10,50,2.63,32.0,18.0,22.0,65.9,18.0,22.0
0.142,0.166,0.184,2.136,214,0.007,11,258,20.7,0.044,1036,7.9,0.8,0.8,694.8,6.4,3,9,26.2,10,50,2.75,31.6,18.0,22.0,62.9,18.0,22.0
0.144,0.17,0.188,2.134,214,0.008,10,258,20.7,0.044,1037,7.8,0.7,0.8,695.0,6.3,3,9,26.0,10,50,2.71,32.9,18.0,22.0,58.4,18.0,22.0
0.162,0.188,0.2,2.219,239,0.008,13,258,22.4,0.04,1157,9.8,1.2,0.7,729.0,7.1,3,9,28.1,10,50,2.63,32.1,18.0,22.0,69.6,18.0,22.0
0.138,0.168,0.184,2.143,239,0.008,13,253,22.6,0.035,1156,9.7,1.2,0.7,728.0,4.6,3,9,26.5,10,50,2.63,32.0,18.0,22.0,66.4,18.0,22.0
0.141,0.172,0.188,2.142,217,0.008,11,258,20.8,0.043,1052,8.0,1.0,0.8,702.9,6.0,3,9,26.4,10,50,2.71,34.5,18.0,22.0,52.7,18.0,22.0
0.142,0.17,0.187,2.171,215,0.008,11,255,20.9,0.041,1039,8.1,1.0,0.8,697.7,6.2,3,9,26.8,10,50,2.69,35.8,18.0,22.0,48.1,18.0,22.0
0.146,0.166,0.179,2.156,218,0.008,12,254,21.2,0.043,1054,8.3,0.8,0.8,696.1,6.0,3,9,26.8,10,50,2.74,32.0,18.0,22.0,62.0,18.0,22.0
0.142,0.168,0.18,2.156,215,0.007,12,257,20.8,0.042,1042,8.0,1.0,0.8,703.0,6.1,3,9,27.3,10,50,2.73,36.6,18.0,22.0,46.4,18.0,22.0
0.142,0.168,0.182,2.159,217,0.008,11,253,20.5,0.041,1051,7.9,0.8,0.8,695.3,6.1,3,9,26.1,10,50,2.74,31.1,18.0,22.0,65.5,18.0,22.0
0.144,0.17,0.186,2.113,235,0.008,13,261,22.6,0.035,1139,9.8,1.2,0.7,721.3,5.1,3,9,27.1,10,50,2.62,31.6,18.0,22.0,69.9,18.0,22.0
0.144,0.17,0.181,2.178,215,0.009,12,258,21.1,0.044,1041,8.2,0.8,0.8,712.6,5.2,3,9,27.2,10,50,2.73,32.0,18.0,22.0,67.5,18.0,22.0
0.14,0.166,0.176,2.084,239,0.008,14,259,22.6,0.038,1158,9.7,1.2,0.7,730.0,5.2,3,9,27.1,10,50,2.61,31.6,18.0,22.0,69.2,18.0,22.0
0.146,0.17,0.178,2.138,239,0.008,11,257,22.7,0.043,1157,9.7,1.2,0.7,690.3,5.2,3,9,26.5,10,50,2.63,35.0,18.0,22.0,57.9,18.0,22.0
0.141,0.164,0.182,2.124,214,0.008,12,253,20.7,0.044,1037,7.9,0.8,0.8,675.5,6.8,3,9,26.6,10,50,2.73,32.1,18.0,22.0,62.4,18.0,22.0
0.144,0.17,0.18,2.121,217,0.008,11,258,20.9,0.043,1051,8.0,1.0,0.8,708.7,5.7,3,9,26.1,10,50,2.75,31.0,18.0,22.0,66.2,18.0,22.0
0.141,0.168,0.176,2.136,215,0.008,12,258,21.1,0.044,1040,8.3,0.8,0.8,688.2,5.8,3,9,27.0,10,50,2.73,32.2,18.0,22.0,66.2,18.0,22.0
0.142,0.17,0.184,2.126,214,0.008,12,254,20.6,0.041,1036,7.9,0.8,0.8,709.6,6.3,3,9,26.4,10,50,2.75,32.0,18.0,22.0,62.8,18.0,22.0
0.164,0.188,0.204,2.258,239,0.01,12,255,20.5,0.044,1158,7.8,1.2,0.7,721.9,6.8,3,9,28.1,10,50,2.61,32.1,18.0,22.0,69.7,18.0,22.0
0.141,0.17,0.184,2.171,218,0.008,11,257,20.9,0.041,1054,8.1,1.0,0.8,702.0,6.6,3,9,27.3,10,50,2.69,36.4,18.0,22.0,46.4,18.0,22.0
0.142,0.166,0.174,2.152,215,0.007,12,255,21.3,0.044,1041,8.4,0.8,1.0,703.8,5.1,3,9,27.2,10,50,2.74,32.4,18.0,22.0,64.1,18.0,22.0
0.144,0.168,0.174,2.155,214,0.008,11,259,20.7,0.042,1038,7.9,0.7,0.8,691.3,6.6,3,9,26.3,10,50,2.71,34.4,18.0,22.0,54.3,18.0,22.0
0.139,0.166,0.186,2.157,215,0.008,12,255,20.9,0.044,1039,8.1,1.0,0.8,694.8,6.3,3,9,26.8,10,50,2.71,35.8,18.0,22.0,47.9,18.0,22.0
0.141,0.168,0.187,2.122,218,0.007,11,255,20.9,0.043,1054,8.1,1.0,0.8,705.7,6.6,3,9,26.8,10,50,2.7,35.2,18.0,22.0,50.3,18.0,22.0
0.14,0.168,0.18,2.162,214,0.018,11,255,20.8,0.043,1036,8.1,1.0,0.8,704.0,6.6,3,9,26.6,10,50,2.69,35.1,18.0,22.0,51.6,18.0,22.0
0.142,0.166,0.187,2.15,215,0.008,11,257,20.9,0.044,1041,8.0,1.0,0.8,698.8,6.5,3,9,27.2,10,50,2.73,36.3,18.0,22.0,46.5,18.0,22.0
0.141,0.166,0.178,2.134,218,0.008,12,257,21.2,0.044,1054,8.3,0.8,0.8,681.6,6.0,3,9,26.8,10,50,2.74,32.3,18.0,22.0,62.0,18.0,22.0
0.162,0.19,0.206,2.236,239,0.008,13,257,22.6,0.039,1157,9.8,1.2,0.7,728.8,7.0,3,9,28.1,10,50,2.64,32.3,18.0,22.0,69.3,18.0,22.0
0.141,0.168,0.174,2.133,214,0.008,12,257,20.9,0.044,1036,8.0,1.0,0.8,713.4,5.7,3,9,26.0,10,50,2.73,30.9,18.0,22.0,66.5,18.0,22.0
0.142,0.17,0.186,2.111,239,0.008,15,250,22.7,0.035,1156,9.8,1.2,0.7,703.4,7.0,3,9,27.2,10,50,2.61,31.8,18.0,22.0,69.2,18.0,22.0
0.142,0.168,0.186,2.148,218,0.008,11,258,20.7,0.043,1053,8.0,1.0,0.8,703.2,5.8,3,9,27.2,10,50,2.71,36.8,18.0,22.0,46.7,18.0,22.0
0.142,0.17,0.19,2.139,217,0.008,12,257,20.6,0.043,1052,7.9,0.8,0.8,697.9,6.4,3,9,26.3,10,50,2.73,31.6,18.0,22.0,62.8,18.0,22.0
0.146,0.17,0.184,2.134,217,0.01,12,257,20.8,0.044,1052,8.0,1.0,0.8,678.3,5.4,3,9,27.0,10,50,2.7,36.8,18.0,22.0,45.5,18.0,22.0
0.144,0.17,0.184,2.138,239,0.007,11,255,22.6,0.036,1156,9.7,1.2,0.7,712.2,4.7,3,9,26.5,10,50,2.63,35.2,18.0,22.0,57.9,18.0,22.0
0.144,0.168,0.178,2.144,219,0.007,13,255,21.4,0.044,1058,8.5,1.0,0.8,676.1,5.5,3,9,27.2,10,50,2.72,32.2,18.0,22.0,65.5,18.0,22.0
0.144,0.166,0.174,2.124,218,0.007,12,257,21.0,0.044,1053,8.1,1.0,0.8,703.0,6.8,3,9,27.4,10,50,2.7,36.0,18.0,22.0,50.3,18.0,22.0
0.142,0.168,0.179,2.116,218,0.008,11,257,20.9,0.042,1055,8.0,1.0,0.8,702.0,6.5,3,9,27.3,10,50,2.7,36.6,18.0,22.0,46.3,18.0,22.0
0.14,0.17,0.184,2.122,239,0.008,12,257,22.7,0.035,1157,9.7,1.2,0.7,691.0,5.2,3,9,26.5,10,50,2.62,35.0,18.0,22.0,57.8,18.0,22.0
0.141,0.166,0.184,2.119,216,0.008,13,257,21.2,0.043,1044,8.4,0.8,0.8,678.7,6.9,3,9,26.9,10,50,2.73,32.2,18.0,22.0,62.8,18.0,22.0
0.144,0.171,0.184,2.137,215,0.008,12,258,20.9,0.043,1040,8.0,1.0,0.8,703.7,6.2,3,9,27.1,10,50,2.7,36.8,18.0,22.0,46.4,18.0,22.0
0.142,0.168,0.184,2.154,215,0.008,14,257,21.3,0.043,1041,8.4,1.0,0.8,694.1,5.1,3,9,27.2,10,50,2.73,32.3,18.0,22.0,64.6,18.0,22.0
0.166,0.186,0.206,2.239,239,0.008,13,259,22.3,0.039,1157,9.8,1.2,0.7,729.0,6.9,3,9,28.1,10,50,2.61,32.1,18.0,22.0,69.7,18.0,22.0
0.144,0.168,0.184,2.111,217,0.01,12,255,20.8,0.041,1051,7.9,0.8,0.8,697.2,6.2,3,9,26.3,10,50,2.75,31.9,18.0,22.0,63.4,18.0,22.0
0.142,0.165,0.18,2.143,215,0.008,11,255,20.9,0.043,1039,8.0,1.0,0.8,711.0,6.1,3,9,26.4,10,50,2.72,34.0,18.0,22.0,53.1,18.0,22.0
0.142,0.166,0.184,2.13,214,0.008,11,257,20.8,0.043,1038,8.1,1.0,0.8,699.5,6.9,3,9,27.3,10,50,2.69,36.3,18.0,22.0,47.0,18.0,22.0
0.144,0.17,0.187,2.138,214,0.008,11,257,20.7,0.044,1036,7.9,0.8,0.8,686.2,6.5,3,9,26.1,10,50,2.74,31.2,18.0,22.0,65.7,18.0,22.0
0.176,0.206,0.23,2.254,239,0.007,12,257,20.8,0.043,1156,7.1,1.0,0.7,678.0,6.8,3,9,28.1,10,50,2.63,32.0,18.0,22.0,70.7,18.0,22.0
0.146,0.17,0.184,2.147,217,0.008,12,258,20.7,0.042,1052,7.9,0.8,0.8,675.0,6.5,3,9,26.3,10,50,2.75,31.6,18.0,22.0,63.1,18.0,22.0
0.144,0.166,0.186,2.142,214,0.008,11,254,20.6,0.041,1037,7.9,0.8,0.8,715.7,6.2,3,9,26.5,10,50,2.76,32.1,18.0,22.0,61.9,18.0,22.0
0.144,0.17,0.18,2.145,214,0.008,11,254,21.3,0.043,1038,8.4,0.8,0.8,707.9,6.3,3,9,26.8,10,50,2.75,32.0,18.0,22.0,62.6,18.0,22.0
0.142,0.166,0.18,2.106,218,0.009,11,255,20.8,0.044,1053,8.1,1.0,0.8,705.8,6.7,3,9,26.7,10,50,2.69,35.5,18.0,22.0,51.3,18.0,22.0
0.156,0.189,0.212,2.27,239,0.008,13,254,20.7,0.036,1155,7.8,1.2,0.7,726.5,6.8,3,9,28.0,10,50,2.64,32.1,18.0,22.0,70.0,18.0,22.0
0.142,0.168,0.186,2.127,217,0.008,12,257,20.8,0.043,1051,8.1,1.0,0.8,682.1,6.5,3,9,26.5,10,50,2.7,34.7,18.0,22.0,52.2,18.0,22.0
0.144,0.166,0.176,2.149,214,0.008,12,254,20.8,0.043,1036,7.9,0.8,0.8,704.3,6.4,3,9,26.4,10,50,2.74,32.0,18.0,22.0,62.6,18.0,22.0
0.142,0.171,0.186,2.147,217,0.008,11,258,20.7,0.044,1051,7.9,0.8,0.8,681.4,6.2,3,9,26.3,10,50,2.74,31.6,18.0,22.0,64.0,18.0,22.0
0.144,0.168,0.182,2.128,218,0.008,11,258,20.7,0.043,1053,7.9,0.8,0.8,691.8,6.1,3,9,26.5,10,50,2.77,32.2,18.0,22.0,61.4,18.0,22.0
0.142,0.17,0.18,2.121,218,0.008,11,251,20.8,0.044,1053,7.9,0.8,0.8,699.4,6.4,3,9,26.2,10,50,2.77,31.6,18.0,22.0,62.9,18.0,22.0
0.144,0.17,0.182,2.097,218,0.009,10,259,21.0,0.042,1054,8.1,1.0,0.8,703.9,6.5,3,9,26.0,10,50,2.72,30.9,18.0,22.0,65.9,18.0,22.0
0.144,0.166,0.18,2.103,239,0.008,11,258,22.6,0.035,1156,9.7,1.2,0.7,726.2,4.7,3,9,26.5,10,50,2.62,33.0,18.0,22.0,62.3,18.0,22.0
0.141,0.168,0.184,2.128,218,0.009,11,254,20.6,0.044,1053,7.8,0.7,0.8,716.9,6.3,3,9,26.2,10,50,2.71,33.6,18.0,22.0,56.4,18.0,22.0
0.146,0.168,0.186,2.119,215,0.008,12,255,20.6,0.043,1038,7.8,0.7,0.8,717.8,6.4,3,9,26.2,10,50,2.7,33.5,18.0,22.0,56.7,18.0,22.0
0.142,0.168,0.188,2.123,218,0.008,12,257,21.1,0.043,1057,8.4,0.8,0.8,674.8,6.8,3,9,26.9,10,50,2.72,32.2,18.0,22.0,62.9,18.0,22.0
0.142,0.166,0.178,2.127,218,0.008,11,257,21.0,0.043,1055,8.1,1.0,0.8,697.0,6.6,3,9,26.4,10,50,2.7,34.7,18.0,22.0,53.1,18.0,22.0
0.138,0.17,0.184,2.12,215,0.007,13,258,21.3,0.044,1043,8.5,1.0,0.8,675.0,5.6,3,9,27.2,10,50,2.72,32.1,18.0,22.0,65.9,18.0,22.0
0.144,0.17,0.18,2.159,218,0.008,11,255,20.9,0.043,1053,8.1,1.0,0.8,698.7,6.3,3,9,26.8,10,50,2.72,35.5,18.0,22.0,50.2,18.0,22.0
0.141,0.17,0.178,2.155,215,0.007,12,257,20.8,0.042,1040,8.1,1.0,0.8,695.4,6.6,3,9,26.6,10,50,2.69,34.9,18.0,22.0,51.9,18.0,22.0
0.142,0.166,0.182,2.122,218,0.008,11,255,20.9,0.044,1053,8.1,1.0,0.8,683.6,6.7,3,9,26.5,10,50,2.69,34.7,18.0,22.0,52.4,18.0,22.0
0.146,0.168,0.186,2.124,217,0.008,11,253,20.7,0.044,1052,7.9,0.8,0.8,701.9,6.3,3,9,26.1,10,50,2.73,31.6,18.0,22.0,64.7,18.0,22.0
0.142,0.166,0.182,2.168,215,0.008,12,259,21.0,0.042,1043,8.2,0.8,0.8,715.4,5.1,3,9,27.1,10,50,2.73,32.0,18.0,22.0,67.8,18.0,22.0
0.141,0.166,0.182,2.162,214,0.008,11,253,20.8,0.042,1036,7.9,0.8,0.8,686.0,6.2,3,9,26.5,10,50,2.75,32.0,18.0,22.0,61.4,18.0,22.0
0.144,0.166,0.18,2.103,217,0.006,11,255,20.8,0.044,1052,7.9,0.8,0.8,713.9,6.2,3,9,26.3,10,50,2.73,32.0,18.0,22.0,62.4,18.0,22.0
0.144,0.168,0.184,2.164,215,0.008,12,257,20.9,0.044,1040,8.0,1.0,0.8,714.0,5.9,3,9,26.9,10,50,2.7,36.3,18.0,22.0,47.2,18.0,22.0
0.142,0.168,0.186,2.161,216,0.007,14,261,21.2,0.043,1043,8.4,1.0,0.8,702.4,5.2,3,9,27.2,10,50,2.74,32.3,18.0,22.0,64.5,18.0,22.0
0.142,0.17,0.176,2.157,215,0.008,13,259,21.2,0.043,1041,8.4,0.8,1.0,696.9,5.1,3,9,27.3,10,50,2.74,32.4,18.0,22.0,64.1,18.0,22.0
0.142,0.166,0.176,2.124,218,0.008,12,255,20.9,0.043,1053,8.0,1.0,0.8,710.0,6.0,3,9,26.5,10,50,2.7,34.2,18.0,22.0,52.6,18.0,22.0
0.142,0.165,0.181,2.12,218,0.008,12,258,21.1,0.037,1054,8.3,0.7,0.7,711.4,6.0,3,9,26.5,10,50,2.59,34.8,18.0,22.0,58.2,18.0,22.0
0.146,0.164,0.184,2.171,214,0.007,11,257,20.8,0.042,1038,8.0,1.0,0.8,686.5,5.4,3,9,27.0,10,50,2.71,36.8,18.0,22.0,46.3,18.0,22.0
0.138,0.17,0.186,2.114,235,0.007,11,259,22.6,0.037,1135,9.7,1.2,0.7,692.1,5.2,3,9,26.5,10,50,2.64,35.0,18.0,22.0,57.7,18.0,22.0
0.144,0.168,0.176,2.125,218,0.008,12,257,20.7,0.044,1053,8.0,1.0,0.8,701.9,6.7,3,9,27.4,10,50,2.72,36.0,18.0,22.0,50.7,18.0,22.0
0.142,0.171,0.182,2.162,217,0.012,12,258,20.9,0.034,1050,8.1,1.0,0.8,696.3,6.2,3,9,26.5,10,50,2.72,34.1,18.0,22.0,54.0,18.0,22.0
0.141,0.168,0.189,2.111,214,0.008,12,250,20.7,0.043,1035,7.8,0.8,0.8,685.4,6.1,3,9,26.3,10,50,2.75,31.6,18.0,22.0,64.2,18.0,22.0
0.144,0.166,0.179,2.111,214,0.008,10,259,20.9,0.042,1037,8.0,1.0,0.8,701.4,5.8,3,9,26.1,10,50,2.75,31.0,18.0,22.0,66.1,18.0,22.0
0.142,0.168,0.189,2.111,235,0.008,12,259,22.7,0.038,1136,9.8,1.2,0.7,726.6,5.2,3,9,27.1,10,50,2.62,31.6,18.0,22.0,69.5,18.0,22.0
0.144,0.166,0.187,2.111,217,0.007,11,258,20.8,0.043,1051,7.8,0.8,0.8,685.5,6.0,3,9,26.1,10,50,2.72,31.0,18.0,22.0,65.8,18.0,22.0
0.142,0.168,0.179,2.153,218,0.008,12,255,20.9,0.041,1055,8.1,1.0,0.8,692.0,6.6,3,9,26.6,10,50,2.7,34.9,18.0,22.0,52.0,18.0,22.0
0.142,0.166,0.178,2.117,218,0.009,13,258,21.2,0.042,1056,8.3,0.8,0.8,688.2,5.8,3,9,27.0,10,50,2.73,32.2,18.0,22.0,66.2,18.0,22.0
0.142,0.17,0.184,2.125,215,0.007,11,255,20.9,0.042,1039,8.1,1.0,0.8,709.4,6.6,3,9,25.9,10,50,2.76,31.0,18.0,22.0,65.7,18.0,22.0
0.158,0.186,0.203,2.233,239,0.009,13,257,20.6,0.043,1156,7.8,1.2,0.7,719.9,6.9,3,9,28.1,10,50,2.64,32.1,18.0,22.0,69.7,18.0,22.0
